242	1141	3	13.39
2100	113	8	35.21
141	943	4	7.42
2620	111	5	16.62
905	102	14	12.62
372	105	18	12.2
122	183	36	32.17
5776	103	3	7.6
102	763	14	8.15
1235	145	6	21.62
1840	9	3	8.12
520	799	3	17.64
102	659	15	7.16
301	124	15	17.4
1327	129	6	18.9
551	147	7	15.19
991	138	15	81.18
4608	103	3	7.6
353	14	54	8.4
129	374	9	10.07
103	357	28	13.41
263	412	3	7.55
12	1296	13	19.13
148	266	21	51.55
125	101	249	9.01
188	860	3	8.26
104	5062	3	8.95
340	457	3	10.61
382	164	7	16.99
304	482	3	9.94
1925	207	6	44.42
106	103	431	29.23
2183	124	5	19.35
141	3437	3	12.4
1632	117	4	6.92
108	2001	7	23.44
213	219	6	8.46
151	384	7	10.77
2217	12	7	10.3
326	470	3	10.13
1346	165	3	10.43
109	1148	6	8.03
124	2183	5	19.35
558	249	3	9.15
186	1609	3	12.42
1850	121	4	8.82
198	914	3	9.91
2295	107	4	7.88
1925	159	4	19.04
232	565	3	8.32
12	433	28	9.16
109	6036	3	12.51
181	717	3	8.25
148	168	15	6.65
143	576	5	7.46
101	841	14	10.79
642	117	7	6.99
148	125	41	13.87
283	102	48	31.17
111	2392	4	8.59
3370	113	3	6.93
172	330	5	7.31
472	1277	4	29.25
193	264	9	20.14
16	600	8	10.32
113	5858	3	13.19
4820	358	3	31.73
183	491	4	8.53
1056	166	3	8.54
3733	105	3	6.8
3519	108	4	11.94
2350	283	4	30.06
105	1094	7	8.6
213	266	11	34.29
112	3647	3	8.93
253	173	10	21.93
132	1803	4	11.93
112	5566	3	13.2
117	1601	5	11.14
600	16	8	10.32
2163	106	4	7.95
116	115	125	9.8
111	750	9	12.59
131	860	5	9.04
4288	131	3	13.59
1154	136	4	8.81
2288	103	6	10.12
1023	564	3	19.79
1089	166	3	8.93
589	157	4	7.11
21	752	8	25.19
181	3314	3	18.24
145	2479	3	10.24
1353	218	3	13.33
303	304	3	6.65
518	4033	4	46.75
105	1803	6	11.49
4513	106	4	16.72
779	150	4	7.51
358	227	4	9.05
121	1335	5	10.31
9	598	6	10.94
3726	3006	4	65.59
113	123	101	11.5
245	152	9	8.22
2358	144	4	16.37
1256	12	11	7.63
5767	113	3	13.19
164	520	5	12.75
329	12	42	9.95
113	174	35	9.71
102	662	19	16.75
85	256	11	16.24
3622	109	3	8.28
1876	12	9	13.24
2225	119	6	23.99
102	746	14	7.02
122	125	68	11.43
1195	142	4	9.72
170	762	3	7.43
192	12	102	23.02
389	474	3	12
1984	125	3	6.66
12	1503	11	16.18
205	793	3	9.15
129	179	21	10.37
112	698	10	16.53
122	420	13	21.49
101	1722	7	7.24
157	652	4	7.64
122	370	12	13.8
136	601	8	17.05
1802	161	3	11.25
890	144	4	7.36
500	121	11	17.03
1070	184	3	9.79
703	111	9	11.08
527	198	4	11.22
1012	1225	13	183.32
109	218	27	9.44
139	257	12	12.19
4121	103	3	7.6
213	1147	4	18.74
338	792	4	21.21
112	4546	3	8.93
200	59	20	20.56
126	216	16	8.36
305	3610	3	25.5
570	338	4	18.48
12	2922	6	8.82
103	5886	3	7.6
404	308	4	14.85
103	3831	4	10.13
124	4565	3	12.1
350	171	8	20.14
12	3026	5	7.35
659	176	5	15.79
178	418	6	15.22
371	220	7	23.44
116	358	14	13.12
4078	120	3	10.23
1310	200	4	18.41
782	147	4	6.79
151	122	48	20.84
2109	571	3	25.51
1540	592	3	23.42
348	205	7	19.95
220	929	6	31.04
12	179	116	20.17
181	1023	3	9.87
145	1728	3	8.5
103	1420	8	9.36
134	321	10	9.99
12	282	52	15.22
162	977	17	129.83
101	959	13	12.86
5967	104	3	8.95
116	2666	4	11.65
2007	2064	8	130.09
549	2216	6	65.71
105	4654	3	10.94
102	1688	8	9.01
107	601	11	13.58
143	4529	3	14.87
105	132	137	38.65
3704	107	3	8.25
559	148	9	25.05
971	21	7	24.77
1319	186	3	11.21
166	260	8	11.98
131	233	13	8.82
112	3904	3	8.93
2493	12	7	10.3
180	1492	3	11.55
106	2359	4	7.95
574	114	9	10.84
2804	119	3	6.98
115	6046	3	13.71
146	303	8	7.83
108	4026	3	8.27
8	338	9	11.21
114	2038	4	7.52
154	118	78	69.27
1996	192	3	14.74
2157	141	3	8.8
101	526	18	8.47
5520	110	3	12.8
154	176	14	9.01
129	2067	4	12.59
813	369	3	14.92
3971	105	3	6.8
512	129	9	16.35
124	14	615	9.97
171	116	31	8.99
106	906	12	27.05
119	528	9	10.9
13	9	27	10.18
1762	115	4	6.99
185	118	35	19.64
272	131	12	11.6
120	1890	4	7.96
1283	169	3	9.9
1614	59	3	7.06
102	355	31	12.63
85	1080	3	7.17
143	2038	3	9.11
2	3706	4	23.1
3256	16	3	8.78
5017	223	3	26.98
176	367	6	12.81
122	2149	4	10.56
155	400	5	6.65
619	240	3	9.47
122	2216	3	6.83
2858	12	6	8.82
111	1111	8	15.83
3146	104	4	7.44
246	973	3	12.33
156	660	4	7.69
109	678	10	12.06
118	303	17	15.86
459	454	3	13.25
207	210	12	30.44
1626	203	3	14.56
3450	12	5	7.35
850	168	3	7.15
118	154	78	69.27
245	4356	4	37.25
670	177	5	15.39
247	104	60	72.58
2236	104	5	7.56
1780	222	3	15.5
120	3538	3	8.18
2704	12	6	8.82
384	190	4	7.13
246	771	3	10.74
876	154	9	36.94
356	159	7	13.04
3570	102	4	8.68
1080	117	5	6.85
535	258	5	20.55
207	390	10	41.93
16	1517	4	6.98
5650	104	3	8.95
2426	123	7	38.12
919	121	8	17.68
150	1610	3	8.61
105	6136	3	10.94
101	1604	8	8.93
484	166	5	11.37
102	110	449	9.75
687	120	7	7.64
592	85	4	7.06
1552	115	5	10.07
112	383	14	13.13
157	399	6	9.97
116	3232	3	7.83
102	234	52	10.57
406	358	3	10.23
342	277	7	27.03
144	1044	11	51.36
4235	1362	4	55.31
211	313	4	6.78
119	1470	4	7.3
152	342	10	19.67
126	3550	3	10.28
1051	209	3	11.15
491	183	4	8.53
1704	103	8	11.58
5875	116	3	14.16
979	133	4	6.72
105	2737	4	7.66
164	1661	3	11.69
152	1264	3	7.43
142	232	11	7.52
705	223	4	14.82
1088	891	5	45.04
12	946	14	6.75
248	185	8	13.08
741	106	12	21.26
142	108	88	27.89
320	150	9	12.92
124	492	13	30.81
397	977	4	25.15
1258	121	5	9.45
1817	12	8	6.79
107	2704	5	15.67
909	111	8	12.54
131	352	8	7.19
337	400	3	9.87
327	215	5	11
1456	12	10	9.31
5683	104	3	8.95
1945	109	4	6.65
165	755	4	10.56
1496	206	3	13.39
104	617	14	11.02
2	377	10	12.68
1158	1675	5	53.9
136	290	11	10.37
102	434	21	7.35
112	261	25	19.09
101	1342	9	8.44
234	566	3	8.42
101	1223	9	6.71
3885	101	4	8.64
114	784	7	6.91
136	16	81	37.98
181	1354	3	12.27
238	1687	10	92.92
13	1482	3	8
16	5979	3	15.18
3864	103	4	10.13
427	45	5	7.95
1495	166	3	10.89
1696	120	4	7.05
266	170	13	35.05
3237	111	3	6.82
803	137	6	13.92
1173	21	9	44.85
338	111	16	11.53
9	422	6	7
488	293	5	21.86
159	244	9	11.73
240	363	5	14.66
141	151	37	27.87
1053	975	3	23.42
1662	39	3	9.91
858	140	4	6.63
2488	142	3	10
2112	117	4	8.91
319	158	7	9.41
257	400	3	7.37
459	449	3	13.09
202	1291	3	11.95
131	278	15	21.24
111	372	21	31.48
559	328	4	17.67
166	263	11	23.58
1264	130	4	8.35
166	57	18	7.78
106	2163	4	7.95
153	2252	3	11.67
5020	381	3	32.23
165	876	5	17.03
119	2687	3	6.98
165	936	3	7.4
139	1916	3	8.13
434	102	21	7.35
1	552	3	6.81
107	171	41	12.4
182	801	3	7.6
2352	147	3	10.45
591	357	3	12.69
111	2780	6	26.15
269	394	3	7.69
120	607	9	12.02
13	141	27	9.65
512	200	4	10.63
2279	110	4	8.26
2838	120	3	6.78
607	120	9	12.02
208	498	3	6.79
607	178	5	14.85
4549	105	3	6.8
226	248	5	7.75
394	455	4	18.52
950	239	3	11.79
4787	1285	3	40.62
12	661	21	14.14
1	164	9	8.64
108	3724	3	8.27
616	207	8	38.92
419	103	20	7.77
1460	4146	4	57.13
383	473	3	12.25
112	1278	6	10.1
101	318	34	9.24
4350	371	4	42.88
249	1004	4	19.81
777	13	4	7.51
138	754	5	9.41
4311	115	3	9.43
220	126	15	7.13
106	773	9	11.3
5006	103	3	7.6
130	2481	4	14.18
2087	116	6	19.74
13	568	5	8.61
470	145	7	12
8	2872	3	10.94
39	303	7	9.51
3278	57	3	12.2
117	1978	5	14.04
288	352	4	11.62
150	146	24	7.4
2778	12	6	8.82
16	121	83	7.19
278	139	12	15.87
146	479	6	8.76
3128	509	3	28.04
3495	12	5	7.35
681	190	3	7.18
3355	111	3	6.82
9	127	50	20.56
122	2530	3	7.92
111	1448	5	8.07
229	2	23	29.72
113	2396	5	14.09
2050	130	3	7.52
1527	137	4	11.78
1978	117	5	14.04
130	2116	4	12.76
156	989	5	16.09
291	445	3	9.15
1608	124	5	14.26
122	748	11	27.94
262	16	15	7.71
124	1312	8	29.23
12	1687	9	8.04
113	670	8	7.33
115	279	17	10.87
245	706	3	10.22
133	2596	3	9.93
2764	4146	4	62.95
602	124	6	6.77
176	105	51	15.95
3394	105	4	9.94
109	4312	3	8.28
5969	103	3	7.6
461	101	21	8.04
123	2364	4	12.61
1017	112	6	7.58
3001	112	3	6.94
1405	126	4	8.08
1053	143	4	8.71
977	202	3	10.26
3210	101	5	10.8
339	85	6	7.38
127	768	7	13.48
303	115	17	13.38
116	1433	5	9.64
140	304	8	6.66
228	448	3	6.9
2734	110	4	9.93
206	124	17	7.43
3341	129	3	10.91
2603	108	4	9.57
9	797	5	10.58
117	196	43	47.83
2216	549	6	65.71
6047	104	3	8.95
158	177	14	11.38
2322	102	6	8.11
1819	104	6	7.97
113	102	426	11.33
676	127	7	12.86
176	753	3	7.19
485	388	3	12.12
137	341	10	13.23
3388	228	5	45.33
122	12	482	112.7
144	484	6	8.57
114	583	9	8.52
102	793	13	6.91
2055	119	4	9.31
1983	128	3	7.29
112	1023	7	10.99
169	222	13	25.2
254	1045	3	13.02
238	156	11	14.8
106	137	110	48.99
1109	119	6	10.96
138	102	214	36.56
120	350	12	8.8
85	1614	4	15.56
3298	12	5	7.35
116	3052	3	7.83
9	3350	3	12.51
2372	12	7	10.3
1065	203	3	11.88
148	12	213	20.41
367	104	27	22.36
421	117	11	10.94
344	131	9	9.21
725	192	3	7.97
110	589	9	8.04
104	106	333	14.84
133	1375	4	9.48
126	1184	4	6.86
108	2099	4	6.65
8	2242	3	9.78
178	286	6	10
1097	358	3	16.84
147	331	10	15.26
45	200	11	9.54
135	166	22	11.93
2355	101	7	15.12
404	176	12	48.78
45	320	6	6.76
380	355	8	42.26
106	2884	6	25.08
104	409	28	37.36
110	266	23	15.42
216	623	3	8.34
106	2824	4	9.61
2813	126	4	14.96
2721	105	4	7.66
5648	103	3	7.6
184	960	3	9.03
6177	110	3	12.8
151	160	19	10.55
149	1461	3	7.89
105	653	13	16
980	231	3	11.6
104	2853	6	17.9
808	2093	3	27.53
12	156	213	103.25
3144	12	5	7.35
277	5791	3	29.32
137	1154	4	9.47
12	113	682	90.8
617	104	14	11.02
232	137	17	19.62
885	3290	5	64.11
120	231	19	7.83
162	1032	3	8.26
117	3964	3	10.12
883	159	3	6.63
107	802	9	11.99
927	148	4	8.64
209	206	6	7.02
129	156	45	43.75
873	12	14	8.67
235	159	13	24.28
129	113	97	21.96
142	1816	3	8.27
5869	114	3	13.26
103	128	202	17.09
1609	186	3	12.42
798	127	5	7.32
2364	113	6	20.89
307	119	13	7.48
273	406	3	7.95
1560	161	3	10.53
214	12	75	9.72
136	802	5	8.51
1476	111	6	12.19
2203	240	3	18.36
1687	238	10	92.92
59	58	6	24.22
121	3902	3	10.94
740	1471	3	24
277	306	4	9.66
118	688	7	7.27
977	397	4	25.15
119	5552	3	14.77
139	183	19	13.71
106	4106	3	8.3
222	1780	3	15.5
2326	101	6	8.05
1108	85	4	11.91
5827	103	3	7.6
109	101	485	15.59
200	246	11	28.29
661	220	4	14.22
841	279	3	13.06
173	281	6	8.92
195	775	3	8.22
458	116	9	7
603	220	3	8.27
3337	120	3	8.18
1245	112	10	30.7
286	129	11	10.17
2990	115	3	7.41
5619	103	3	7.6
112	804	12	26.29
432	9	6	7.23
2	3151	3	10.82
170	688	4	10.79
176	1024	4	14.49
110	3861	3	8.55
379	118	13	12.4
2040	103	7	12.37
103	180	68	7.85
4771	103	3	7.6
1409	187	3	11.31
181	1820	3	13.64
103	115	346	17.96
149	123	36	7.37
284	12	51	13.38
108	929	10	19.12
200	39	15	20.36
149	6224	3	20.23
159	649	5	13.37
190	156	16	19.36
156	195	20	33.7
357	121	13	13.36
139	125	44	11.3
297	102	40	15.18
347	400	4	15.89
156	270	11	19.14
168	231	13	25.76
481	226	3	7.06
147	433	26	123.65
565	188	4	10.13
5180	57	3	18.75
16	954	7	13.21
110	125	98	8.15
2738	127	3	8.81
106	4753	3	12.54
467	185	4	8.29
1499	157	6	28.28
101	865	18	31.91
5586	103	3	7.6
1099	101	10	10.05
210	1461	3	13.58
1099	301	5	32.91
283	385	5	18.27
120	322	13	7.92
431	239	3	7.13
3989	103	4	10.13
13	810	4	7.85
221	473	3	7.06
5973	110	3	12.8
8	1008	4	8.37
102	2113	7	9.99
138	207	44	125.22
106	122	116	9.12
3273	138	3	12.04
12	507	26	17.41
12	403	35	18.7
178	267	8	14.78
337	987	17	180.62
168	350	7	14.89
111	776	9	12.59
125	3038	3	12.23
2386	130	3	8.43
118	1655	5	10.99
134	2770	3	9.95
104	247	60	72.58
1739	1341	6	72.93
141	1688	3	7.34
12	2759	6	8.82
2043	184	3	13.98
270	483	3	8.94
115	3403	4	13.49
336	128	9	7.51
266	896	3	12.54
2057	159	3	12.09
179	12	116	20.17
290	134	10	8.06
200	484	4	9.97
5858	113	3	13.19
276	816	3	12.28
223	1166	3	12.67
930	128	5	9.07
179	165	48	173.83
122	3131	3	9.36
393	278	3	7.92
2901	12	6	8.82
561	109	10	8.84
941	134	5	10
186	3050	3	17.73
2332	119	6	23.99
196	137	20	17.87
2713	21	5	28.29
646	140	5	7.95
2821	130	3	9.56
489	172	4	8.12
14	119	819	16.56
2749	117	3	6.68
210	385	6	17.78
8	1618	3	8.06
149	2836	3	12.12
108	2603	4	9.57
1123	112	6	8.33
169	129	21	8.01
2593	16	3	7.36
1096	106	6	8.07
1594	150	3	8.61
545	655	3	16.49
1311	2540	3	32.86
137	173	21	14.74
991	143	5	12.55
273	85	8	9.77
301	101	37	11.24
247	383	3	6.77
21	262	50	224.78
124	6021	3	16.47
115	2994	3	7.41
373	2824	3	23.93
207	475	8	33.8
660	124	26	143.61
174	118	32	11.95
784	103	12	6.71
3484	145	3	12.92
12	3458	5	7.35
166	1307	3	9.81
132	353	8	7.1
793	252	3	11.26
159	394	7	15.36
112	2703	4	10.43
266	523	7	34.45
108	14	1186	17.07
104	5378	3	8.95
3366	121	3	8.87
4731	111	3	13.07
630	12	20	7.66
21	3082	5	33.62
2116	130	4	12.76
624	4352	4	47.94
287	284	4	9.33
2	3921	3	12.94
112	551	11	13.46
102	130	231	20.49
178	3396	3	17.5
3213	104	4	11.93
378	193	4	7.02
102	332	30	8.55
102	272	38	6.92
107	1355	6	9.94
248	238	7	16.38
150	2907	6	40.75
104	4529	4	11.93
597	12	22	13.03
2872	8	3	10.94
135	2365	4	14.87
111	3000	3	6.82
293	1000	3	14
143	991	5	12.55
341	117	14	11.99
172	744	3	6.8
101	111	515	71.82
564	173	11	50.03
165	849	3	6.8
129	3637	3	13.03
1052	2237	4	44.96
207	1312	3	13.33
16	262	15	7.71
387	136	10	15.05
102	3706	4	8.68
937	126	8	21.27
2440	124	3	7.44
237	523	5	18.8
178	779	3	7.31
2300	116	5	15.63
2825	122	3	7.92
117	2015	4	8.91
111	336	14	7.49
629	136	7	13.06
252	105	27	9.76
1446	106	6	11.24
124	3135	4	17.09
797	1008	13	157.43
502	266	3	9.06
265	164	11	24.65
111	591	14	25.62
381	112	21	33.14
107	5103	3	12.48
559	120	10	14.04
3848	101	4	8.64
3232	116	3	7.83
796	145	5	11.19
237	9	11	7.83
2743	106	4	9.61
121	725	8	13.5
105	108	238	8.88
684	115	8	8.88
131	327	19	41.75
166	290	10	22.67
684	223	5	20.47
105	232	28	6.76
127	3926	3	12.37
115	1215	5	7.25
171	151	25	34.08
2595	102	6	13.02
133	3459	5	29.92
699	174	4	11.07
142	581	5	7.39
171	199	12	18.33
128	1252	4	8.06
101	404	22	7.42
112	1365	5	7.34
355	300	4	12.29
157	1499	6	28.28
8	161	21	9.65
283	952	4	20.71
116	2354	5	15.63
1325	197	3	12.03
144	1935	4	14.93
5337	1804	3	43.21
8	104	124	11
2849	128	5	23.56
107	57	81	13.01
124	1540	5	14.26
780	240	3	10.68
317	215	4	7
118	2995	3	7.99
1470	8	3	7.38
388	12	35	15.28
234	551	3	8.42
102	587	17	7.47
101	1176	13	21.72
105	3734	4	14.59
2321	104	6	17.9
119	3922	4	19.69
190	661	3	7.18
118	131	74	17.2
219	105	34	13.05
2112	133	3	7.87
212	1534	3	13.62
133	969	4	6.72
1557	101	8	8.93
706	178	4	11.31
230	164	9	12.73
2547	143	3	11.22
1090	126	5	10.82
108	552	9	6.92
166	1495	3	10.89
374	129	9	10.07
195	171	9	8.7
4473	185	3	19.89
1404	167	3	9.84
159	147	29	30.87
346	155	8	13.4
325	1861	3	19.16
195	16	27	15.42
209	157	11	10.79
3647	112	3	8.93
632	115	11	17.26
221	116	20	7.44
144	1592	4	12.72
467	271	3	8.86
111	2228	4	8.59
102	1661	8	9.01
117	5973	3	14.43
975	1053	3	23.42
220	886	3	10.56
524	564	3	16.23
12	141	270	42.76
1402	106	9	24.94
6100	103	3	7.6
12	255	62	14.28
9	1724	4	13.49
101	4267	4	8.64
1938	452	3	23.13
5493	5376	3	54.67
131	848	6	13
5480	111	3	13.07
1597	123	4	9.12
105	807	9	8.39
213	556	3	7.57
135	251	14	13.93
404	341	5	22.35
4173	125	3	12.23
183	139	19	13.71
1782	8	3	8.06
623	123	8	13.33
216	837	3	10.1
103	5777	3	7.6
110	181	52	48.82
882	140	5	10.9
2033	104	8	23.87
115	3445	4	13.49
4085	121	3	10.94
805	102	13	6.91
1064	186	3	9.79
132	755	5	7.92
566	4713	3	35.16
641	125	7	10.94
358	565	3	12.49
159	714	6	19.36
147	1313	3	7.43
117	372	17	24.72
359	753	3	14.39
2935	104	5	10.02
4167	111	4	17.43
103	5006	3	7.6
250	225	6	11.3
286	185	23	103.84
9	2380	3	9.85
114	16	122	14.95
4932	105	3	10.94
1271	487	3	20.21
113	399	12	8.37
261	602	3	9.73
104	6074	3	8.95
130	3940	3	17.55
273	508	4	15.09
3674	124	3	12.1
12	1586	10	14.71
1845	213	3	15.1
106	1124	6	7.27
1024	2633	3	30.92
169	185	10	8.62
2019	105	6	13.6
1876	131	3	7.15
169	9	20	12.81
637	122	24	108.57
1079	2855	6	80.83
104	5953	3	8.95
235	459	4	12.22
104	3822	4	11.93
1140	135	4	8.38
768	13	4	7.51
587	106	13	18.72
540	12	24	11.34
179	154	21	26.73
120	4078	3	10.23
2387	12	7	10.3
105	1832	5	7.29
2307	130	3	8.43
2057	158	3	11.28
2343	127	3	7.69
318	104	38	39.15
3757	518	4	46.75
179	303	6	10.47
117	221	24	15.6
109	504	10	6.9
119	5393	3	14.77
242	1336	3	14.4
104	1413	7	8.5
105	1061	7	6.78
114	3941	3	8.99
168	349	5	7.36
253	249	8	24.02
117	1492	5	10.03
1503	12	11	16.18
1715	203	3	15.3
217	117	24	14.21
242	463	3	7.56
21	2056	8	53.86
103	6110	3	7.6
264	151	42	175.1
130	172	51	96.37
229	1916	3	15.71
594	102	17	8.46
104	208	48	15.68
4129	57	3	14.34
642	207	11	63.23
311	108	18	10.14
311	232	4	7.39
124	886	5	7.41
245	1569	4	23.9
238	141	12	10
104	5130	3	8.95
238	211	8	17.02
2555	101	6	12.96
150	4454	4	27.14
181	616	3	6.82
294	333	3	6.7
181	5098	3	24.9
3517	149	5	33.74
16	59	109	117.86
119	3046	3	8.39
755	308	3	12.98
150	230	19	34.47
3282	112	3	6.94
4390	16	3	10.85
472	3493	5	56.7
405	16	9	6.79
714	176	14	82.47
105	412	16	11.15
124	449	8	8.81
1534	121	4	7.09
2984	12	5	7.35
119	102	364	31.15
129	1844	3	6.64
128	1437	4	9.45
121	2207	4	11.3
101	12	1924	155.3
1260	123	4	6.94
1899	168	4	19.01
1172	8	4	9.45
1375	117	5	9.08
2420	121	4	11.3
630	111	9	9.18
119	1575	8	29.76
1658	140	4	12.32
3893	6116	3	50.17
2376	102	6	8.11
3310	102	5	10.85
747	905	3	20.35
128	12	311	13.34
125	1960	3	6.66
8	1172	4	9.45
946	168	6	24.39
59	1614	3	7.06
185	513	8	29.47
3465	130	3	11.04
8	1120	6	19.6
3927	102	4	8.68
5926	993	3	38.83
113	2614	3	6.93
359	414	3	10.5
138	3273	3	12.04
130	2074	3	7.52
201	207	21	74.58
1240	115	5	7.25
696	150	4	6.88
118	521	8	6.86
135	1856	3	7.23
160	741	6	18.8
174	122	30	17.2
804	147	6	15.47
140	646	5	7.95
132	346	9	9.34
108	112	173	10.63
117	729	8	12.31
338	570	4	18.48
2936	145	5	27.18
139	688	5	8.5
138	3581	3	14.18
369	526	3	12.72
113	2357	5	14.09
2	1520	4	9.48
2028	120	5	14.22
137	2328	3	9.32
598	133	6	9.08
155	371	6	8.27
625	414	3	14.41
1404	225	3	13.63
132	103	181	12.63
108	491	12	11.17
870	45	4	10.21
982	138	5	11.5
4529	143	3	14.87
111	1144	8	17.19
1946	12	8	11.77
1383	121	5	10.31
156	2489	3	12.25
123	113	101	11.5
176	456	6	16.46
105	3733	3	6.8
272	12	75	84.37
908	159	3	6.94
657	139	5	8.14
111	4167	4	17.43
3048	148	3	13.43
157	174	12	7.04
226	294	5	10.2
12	723	18	10.84
110	2514	4	9.93
476	337	12	80.65
106	993	7	8.87
3090	12	5	7.35
1229	128	10	44.08
103	1957	7	12.37
154	310	67	479.24
107	328	17	9.96
239	12	62	8.03
102	1208	10	10.14
3426	104	5	14.92
9	6191	3	19.07
249	830	3	11.88
85	1758	3	10.39
913	137	4	6.92
2000	125	3	7.56
1068	120	5	7
2	166	25	13.7
2063	120	4	9.05
546	169	5	12.92
1223	101	9	6.71
611	523	3	15.83
4371	149	3	15.8
135	763	6	12.03
150	409	6	8.74
1187	334	3	16.43
2	241	16	14.71
103	5207	3	7.6
109	2110	6	16.57
1847	135	3	7.23
105	103	580	54.46
325	893	9	66.37
9	1212	4	10.15
194	202	7	7.34
6091	135	3	18.09
1011	138	4	7.9
105	243	26	6.86
166	229	9	12.04
547	1101	3	20.22
203	639	4	13.4
3734	105	4	14.59
383	182	4	6.73
8	13	29	12.85
101	510	20	9.75
